장소유형코드,대상시설명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,제한속도,관리기관명,관리기관전화번호,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
1,"원내6,7통경로당",대전광역시,유성구,30200,대전광역시 유성구 진잠로 70번길 30,대전광역시 유성구 원내동 340-7,36.2981069769,127.317832,30,대전광역시 유성구청,042-611-2588,대전유성경찰서,Y,,,2020-03-11,3670000,대전광역시 유성구
1,교촌3통경로당,대전광역시,유성구,30201,대전광역시 유성구 유성대로 155번길 24,대전광역시 유성구 교촌동 469-3,36.311595,127.3155537087,30,대전광역시 유성구청,042-611-2589,대전유성경찰서,N,,,2020-03-11,3670000,대전광역시 유성구
1,장대8통경로당,대전광역시,유성구,30202,대전광역시 유성구 현충원로 519-4,대전광역시 유성구 장대동 220-19,36.3592065893,127.3286257004,30,대전광역시 유성구청,042-611-2590,대전유성경찰서,N,,,2020-03-11,3670000,대전광역시 유성구
1,학하1통경로당,대전광역시,유성구,30203,대전광역시 유성구 진잠옛로 175번길 30,대전광역시 유성구 학하동 574-5,36.3355482121,127.311379,30,대전광역시 유성구청,042-611-2591,대전유성경찰서,N,,,2020-03-11,3670000,대전광역시 유성구
1,계산1통경로당,대전광역시,유성구,30204,대전광역시 유성구 원계산로 140,대전광역시 유성구 계산동 104-3,36.325871,127.304157,30,대전광역시 유성구청,042-611-2592,대전유성경찰서,N,,,2020-03-11,3670000,대전광역시 유성구
1,학산경로당,경상남도,거제시,48310,경상남도 거제시 둔덕면 거제남서로 5069-3,경상남도 거제시 둔덕면 학산리 150-16,34.859468,128.479756,30,거제시,055-639-4494,거제경찰서,N,0,6,2020-07-23,5370000,경상남도 거제시
1,망치경로당,경상남도,거제시,48310,경상남도 거제시 일운면 망치2길 2-2,경상남도 거제시 일운면 망치리 341-1,34.812718,128.666298,30,거제시,055-639-4494,거제경찰서,N,0,6.5,2020-07-23,5370000,경상남도 거제시
2,반야원,경상남도,거제시,48310,경상남도 거제시 동부면 율포로 555-20,경상남도 거제시 동부면 부춘리 322,34.8072868,128.599596,30,거제시,055-639-4494,거제경찰서,N,0,6,2020-07-23,5370000,경상남도 거제시
1,망양경로당,경상남도,거제시,48310,경상남도 거제시 일운면 거제대로 1889,경상남도 거제시 일운면 망치리 24-5,34.8156493552,128.6757530214,30,거제시,055-639-4494,거제경찰서,N,0,8,2020-07-23,5370000,경상남도 거제시
1,고당경로당,경상남도,거제시,48310,경상남도 거제시 거제면 고당길 34,경상남도 거제시 거제면 법동리 537-3,34.8318507195,128.5221840396,30,거제시,055-639-4494,거제경찰서,N,0,6.5,2020-07-23,5370000,경상남도 거제시
1,아름채 노인복지회관,경기도,의왕시,41430,경기도 의왕시 문화공원로 47,경기도 의왕시 고천동 100,37.342712,126.9725043915,30,의왕시,031-345-3314,의왕경찰서,Y,,6,2020-07-09,4030000,경기도 의왕시
1,사랑채 노인복지회관,경기도,의왕시,41430,경기도 의왕시 복지로 109,경기도 의왕시 내손동 849-2,37.3875291961,126.9816120305,30,의왕시,031-345-3314,의왕경찰서,Y,,12,2020-07-09,4030000,경기도 의왕시
1,정읍시 노인복직관,전라북도,정읍시,45180,전라북도 정읍시 금붕1길 212,전라북도 정읍시 금붕동 949-10,35.55378346,126.8931938,30,전라북도 정읍시,063-570-5943,정읍결찰서,Y,5,6,2020-07-31,4690000,전라북도 정읍시
1,북부노인복지관,전라북도,정읍시,45180,전라북도 정읍시 신태인읍 신태인중앙로 40,전라북도 정읍시 신태인읍 신태인리 66-2,35.68899887,126.8894918,30,전라북도 정읍시,063-570-5943,정읍결찰서,Y,2,8~12,2020-07-31,4690000,전라북도 정읍시
1,크로바실버빌,전라북도,정읍시,45180,전라북도 정읍시 입암면 정읍남로 643,전라북도 정읍시 입암면 단곡리 191-8,35.516747,126.7983213,30,전라북도 정읍시,063-570-5943,정읍결찰서,Y,2,6,2020-07-31,4690000,전라북도 정읍시
1,온누리행복한집,전라북도,정읍시,45180,전라북도 정읍시 입암면 정읍남로 493,전라북도 정읍시 입암면 천원리 82-1,35.5040963,126.7932606,30,전라북도 정읍시,063-570-5943,정읍결찰서,Y,2,6,2020-07-31,4690000,전라북도 정읍시
1,둥지원,전라북도,정읍시,45180,전라북도 정읍시 신태인읍 표천길 14,전라북도 정읍시 신태인읍 신태인리 422,35.69234358,126.8885768,30,전라북도 정읍시,063-570-5943,정읍결찰서,Y,3,6,2020-07-31,4690000,전라북도 정읍시
1,하늘향,전라북도,정읍시,45180,전라북도 정읍시 신태인읍 정신로 1204,전라북도 정읍시 신태인읍 신태인리 546-3,35.6917064,126.8830564,30,전라북도 정읍시,063-570-5943,정읍결찰서,Y,2,6~8,2020-07-31,4690000,전라북도 정읍시
1,수정노인종합복지관,경기도,성남시,41131,경기도 성남시 수정구 수정남로268번길 28,경기도 성남시 수정구 산성동 2178,37.45093457,127.1529215,30,경기도 성남시청,031-729-3672,수정경찰서,N,,6,2020-06-30,3780000,경기도 성남시
1,수정중앙노인종합복지관,경기도,성남시,41131,경기도 성남시 수정구 성남대로1480번길 38,경기도 성남시 수정구 복정동 666,37.46150426,127.13043200,30,경기도 성남시청,031-729-3672,수정경찰서,N,,8,2020-06-30,3780000,경기도 성남시
1,인보의집,경기도,성남시,41131,경기도 성남시 수정구 탄리로 49,경기도 성남시 수정구 수진동 661,37.44042500,127.13674700,30,경기도 성남시청,031-729-3672,수정경찰서,Y,1,14,2020-06-30,3780000,경기도 성남시
1,신흥3동제2경로당,경기도,성남시,41131,경기도 성남시 수정구 수정남로 142,경기도 성남시 수정구 신흥동 3444,37.44333944,127.14322500,40,경기도 성남시청,031-729-3672,수정경찰서,Y,1,20,2020-06-30,3780000,경기도 성남시
1,황송노인종합복지관,경기도,성남시,41133,경기도 성남시 중원구 금상로 132,경기도 성남시 중원구 상대원동 279-7,37.44164015,127.16915200,30,경기도 성남시청,031-729-3672,중원경찰서,N,,20,2020-06-30,3780000,경기도 성남시
1,황송공원,경기도,성남시,41133,경기도 성남시 중원구 금빛로2번길 35,경기도 성남시 중원구 금광동 2449-1,37.44489689,127.17255202,60,경기도 성남시청,031-729-3672,중원경찰서,N,,20,2020-06-30,3780000,경기도 성남시
1,상대원2동 제2복지회관,경기도,성남시,41133,경기도 성남시 중원구 희망로 374,경기도 성남시 중원구 상대원동 2996-36,37.43895486,127.15891800,40,경기도 성남시청,031-729-3672,중원경찰서,N,,20,2020-06-30,3780000,경기도 성남시
1,중원노인종합복지관,경기도,성남시,41133,경기도 성남시 중원구 제일로35번길 51,경기도 성남시 중원구 성남동 3439,37.43200300,127.13155100,30,경기도 성남시청,031-729-3672,중원경찰서,N,,6,2020-06-30,3780000,경기도 성남시
1,서울시니어스타워,경기도,성남시,41135,경기도 성남시 분당구 구미로173번길 47,경기도 성남시 분당구 구미동 297-2,37.34724077,127.12346893,30,경기도 성남시청,031-729-3672,분당경찰서,N,,28,2020-06-30,3780000,경기도 성남시
1,판교노인종합복지관,경기도,성남시,41135,경기도 성남시 분당구 판교역로 99,경기도 성남시 분당구 백현동 528,37.39022707,127.10861080,30,경기도 성남시청,031-729-3672,분당경찰서,N,,20~34,2020-06-30,3780000,경기도 성남시
1,율동경로당,경기도,성남시,41135,경기도 성남시 분당구 문정로 150,경기도 성남시 분당구 율동 111-8,37.38314100,127.15112500,30,경기도 성남시청,031-729-3672,분당경찰서,N,,10,2020-06-30,3780000,경기도 성남시
1,은행1동 공원경로당,경기도,성남시,41133,경기도 성남시 중원구 은행로 77,경기도 성남시 중원구 은행동 2021,37.45261161,127.16863219,30,경기도 성남시청,031-729-3672,중원경찰서,N,,8,2020-06-30,3780000,경기도 성남시
1,은행2동제1복지회관경로당,경기도,성남시,41133,경기도 성남시 중원구 산성대로604번길 6,경기도 성남시 중원구 은행동 597,37.46253484,127.17021800,30,경기도 성남시청,031-729-3672,중원경찰서,N,,6,2020-06-30,3780000,경기도 성남시
1,은빛경로당,경기도,성남시,41134,경기도 성남시 수정구 남문로 111번길3,경기도 성남시 수정구 태평동 2645,37.4477130025,127.1386417,30,경기도 성남시청,031-729-3672,수정경찰서,N,,,2020-06-30,3780000,경기도 성남시
1,단대경로당,경기도,성남시,41135,경기도 성남시수정구 희망로 482번길 13,경기도 성남시 수정구 단대동 186-2,37.44796561,127.1557792,30,경기도 성남시청,031-729-3672,수정경찰서,N,,,2020-06-30,3780000,경기도 성남시
1,상대원3동 복지회관 경로당,경기도,성남시,41136,경기도 성남시 중원구 박석로 80번길 10,경기도 성남시 중원구 상대원동 870,37.4400152282,127.1662173,30,경기도 성남시청,031-729-3672,중원경찰서,N,,,2020-06-30,3780000,경기도 성남시
2,한마음복지관,경기도,성남시,41135,경기도 성남시 분당구 야탑로 227,경기도 성남시 분당구 야탑동 170-1,37.40822752,127.14415322,30,경기도 성남시청,031-729-3672,분당경찰서,N,,15~20,2020-06-30,3780000,경기도 성남시
1,노인보호구역,경기도,연천군,41800,경기도 연천군 청산면 궁평천길 37,,38.02955719,127.1093884,30,연천군,031-839-2292,연천경찰서,N,0,12~13,2020-06-30,4140000,경기도 연천군
1,노인보호구역,경기도,연천군,41800,,경기도 연천군 장남면 원당리 580,37.9764741523,126.8827960602,30,연천군,031-839-2292,연천경찰서,N,0,10~12,2020-06-30,4140000,경기도 연천군
1,노인보호구역,경기도,연천군,41800,,경기도 연천군 군남면 삼거리 400-32,38.0835464,127.0186758,30,연천군,031-839-2292,연천경찰서,N,0,10~12,2020-06-30,4140000,경기도 연천군
1,노인복지관,경기도,연천군,41800,경기도 연천군 연천읍 문화로108번길 11,,38.10350741,127.0789065,30,연천군,031-839-2292,연천경찰서,N,0,12~13,2020-06-30,4140000,경기도 연천군
1,늘목간파리경로당,경기도,연천군,41800,경기도 연천군 전곡읍 양연로 465,경기도 연천군 전곡읍 늘목리 80-4,37.94832962,127.0030537,30,연천군,031-839-2292,연천경찰서,N,0,12~13,2020-06-30,4140000,경기도 연천군
1,선곡리경로당,경기도,연천군,41800,경기도 연천군 군남면 군남로 581,,38.09912772,127.0243245,30,연천군,031-839-2292,연천경찰서,N,0,12~13,2020-06-30,4140000,경기도 연천군
1,대전리경로당,경기도,연천군,41800,경기도 연천군 청산면 청창로326번길 57,,38.0135054,127.1023773,30,연천군,031-839-2292,연천경찰서,N,0,12~13,2020-06-30,4140000,경기도 연천군
1,마전리경로당,경기도,연천군,41800,경기도 연천군 미산면 청정로 1313,,38.02606836,126.9856266,30,연천군,031-839-2292,연천경찰서,N,0,8~9,2020-06-30,4140000,경기도 연천군
1,학곡리경로당,경기도,연천군,41800,경기도 연천군 백학면 노아로 242,,37.98773081,126.9448451,30,연천군,031-839-2292,연천경찰서,N,0,9~10,2020-06-30,4140000,경기도 연천군
1,연천군종합복지관,경기도,연천군,41800,경기도 연천군 전곡읍 전영로 11,,38.03063762,127.0670601,30,연천군,031-839-2292,연천경찰서,N,0,4~30,2020-06-30,4140000,경기도 연천군
01,여주시 노인복지회관,경기도,여주시,41670,경기도 여주시 여흥로160번길 27,,37.2935374082,127.6401989,30,경기도 여주시,031-887-2368,여주경찰서,N,0,6,2020-07-17,5700000,경기도 여주시
01,밀알공동생활가정,전라북도,장수군,45740,장수군 장수읍 군청길 28,장수군 장수읍 장수리 146-2,35.646337,127.520028,30,장수군,063-350-2566,장수경찰서,N,0,7m,2020-07-16,4750000,전라북도 장수군
1,경북도립 안동노인전문병원,경상북도,안동시,50700,경상북도 안동시 남후면 남일로 1463,경상북도 안동시 남후면 무릉리 363-2,36.52369297,128.689432,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2020-06-30,5070000,경상북도 안동시
1,수1리 경로당,경상북도,안동시,50700,경상북도 안동시 풍산읍 풍산태사로 1458,경상북도 안동시 풍산읍 수리 436,36.57735921,128.6102457,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2020-06-30,5070000,경상북도 안동시
1,이하1리 경로당,경상북도,안동시,50700,경상북도 안동시 와룡면 아름마을길 56,경상북도 안동시 와룡면 이하리 377,36.61182718,128.738135,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2020-06-30,5070000,경상북도 안동시
1,이하2리 경로당,경상북도,안동시,50700,경상북도 안동시 와룡면 이하오산로 128,경상북도 안동시 와룡면 이하리 826-1,36.61753074,128.7191169,30,경상북도 안동시,054-840-6325,안동경찰서,Y,1,6,2020-06-30,5070000,경상북도 안동시
1,감애1리 경로당,경상북도,안동시,50700,경상북도 안동시 와룡면 퇴계로 1365,경상북도 안동시 와룡면 감애리 276-6,36.660401,128.7737147,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2020-06-30,5070000,경상북도 안동시
1,옹천1리 경로당,경상북도,안동시,50700,경상북도 안동시 북후면 북평로 911,경상북도 안동시 북후면 옹천리 585-10,36.687885,128.703779,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2020-06-30,5070000,경상북도 안동시
1,연곡2리 경로당,경상북도,안동시,50700,경상북도 안동시 북후면 와북로 365,경상북도 안동시 북후면 연곡리 417-5,36.664954,128.7321079,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2020-06-30,5070000,경상북도 안동시
1,두산리 경로당,경상북도,안동시,50700,경상북도 안동시 북후면 하양지길 2,경상북도 안동시 북후면 두산리 656-6,36.691053,128.675665,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2020-06-30,5070000,경상북도 안동시
1,신전1리 경로당,경상북도,안동시,50700,경상북도 안동시 북후면 산북로 729,경상북도 안동시 북후면 신전리 418-2,36.671532,128.635433,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2020-06-30,5070000,경상북도 안동시
1,저전리 경로당,경상북도,안동시,50700,경상북도 안동시 서후면 북평로333-11,경상북도 안동시 서후면 저전리 548-10,36.639714,128.696042,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2020-06-30,5070000,경상북도 안동시
1,도양1리 경로당,경상북도,안동시,50700,경상북도 안동시 풍천면 지풍로 1370,경상북도 안동시 풍천면 도양리 229-5,36.55496278,128.4951382,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2020-06-30,5070000,경상북도 안동시
1,망호1리 경로당,경상북도,안동시,50700,경상북도 안동시 일직면 일직점곡로 24,경상북도 안동시 일직면 망호리 673-2,36.46490827,128.665622,30,경상북도 안동시,054-840-6325,안동경찰서,N,,6,2020-06-30,5070000,경상북도 안동시
